# Hadron yields in pPb collisions at 5.02 TeV measured by ALICE
# Centrality class: V0A0005
# References: 1307.6796 (pi, K, K0S, p), 1512.07227 (Xi, Omega), 1601.07868 (phi)
#is_fitted pdg1 pdg2 feeddown1 feeddown2 value    error                
1          211  0    1         0         20.40349 0.9927665836065911   
1          321  0    1         0         2.917802 0.2499169587620164   
1          310  0    1         0         2.88161  0.159097508975723    
1          333  0    1         0         0.377    0.030740852297878794 
1          2212 0    1         0         1.140223 0.07932883240890183  
1          3122 0    1         0         0.815305 0.07249972120038367  
1          3312 0    1         0         0.1177   0.008111874012828355 
1          3334 0    1         0         0.013    0.0017867568385205638
